date,campus,level,record_type,address,zip,status,violation_count,violations
2025-09-16,ASKEW ELEMENTARY,Elementary,grease_trap,11200 WOOD LODGE HOUSTON TX,77077,OPEN,0,
2025-09-16,ASKEW ELEMENTARY,Elementary,inspection,11200 WOOD LODGE HOUSTON TX,77077,OPEN,0,
2025-09-16,ASKEW ELEMENTARY,Elementary,inspection,11200 WOOD LODGE HOUSTON TX,77077,OPEN,0,
2025-09-15,WOLFE ELEMENTARY SCHOOL,Elementary,inspection,502 ADDICKS HOWELL RD HOUSTON TX,77079,OPEN,0,
2025-09-15,WOLFE ELEMENTARY SCHOOL,Elementary,grease_trap,502 ADDICKS HOWELL RD HOUSTON TX,77079,OPEN,0,
2025-09-15,WOLFE ELEMENTARY SCHOOL,Elementary,inspection,502 ADDICKS HOWELL RD HOUSTON TX,77079,OPEN,1,1 Houston Ordinance Violation: 20-21.21(b) (Violation)
2025-09-15,CORNELIUS ELEMENTARY,Elementary,inspection,7475 WESTOVER HOUSTON TX,77087,OPEN,0,
2025-09-15,CORNELIUS ELEMENTARY,Elementary,grease_trap,7475 WESTOVER HOUSTON TX,77087,OPEN,0,
2025-09-15,CORNELIUS ELEMENTARY,Elementary,inspection,7475 WESTOVER HOUSTON TX,77087,OPEN,2,1 Houston Ordinance Violation: 20-21.11(a)(07) (Violation) | 2 Houston Ordinance Violation: 20-21.22(a) (Violation)
2025-09-12,RED ELEMENTARY,Elementary,grease_trap,4520 TONAWANDA HOUSTON TX,77035,OPEN,0,
2025-09-12,RED ELEMENTARY,Elementary,inspection,4520 TONAWANDA HOUSTON TX,77035,OPEN,2,1 Houston Ordinance Violation: 20-21.19(d) (Violation) | 2 Houston Ordinance Violation: 20-21.21(a) (Violation)
2025-09-12,MARK TWAIN ELEMENTARY,Elementary,grease_trap,7500 BRAES BLVD HOUSTON TX,77025,OPEN,0,
2025-09-12,MARK TWAIN ELEMENTARY,Elementary,inspection,7500 BRAES BLVD HOUSTON TX,77025,OPEN,1,1 Houston Ordinance Violation: 20-21.20(h) (Violation)
2025-09-12,AMIGOS POR VIDA,Middle / Jr. High,inspection,5503 EL CAMINO DEL REY ST HOUSTON TX,77081,OPEN,4,1 Houston Ordinance Violation: 20-19(d) (Violation) | 2 Houston Ordinance Violation: 20-21.07(a)(03) (Violation) | 3 Houston Ordinance Violation: 20-21.10(a) (Violation Repeat) | 4 Houston Ordinance Violation: 20-21.27(b) (Violation Corrected On Site)
2025-09-11,DAILY ELEMENTARY,Elementary,grease_trap,12909 BRIAR FOREST DR HOUSTON TX,77077,OPEN,0,
2025-09-11,DAILY ELEMENTARY,Elementary,inspection,12909 BRIAR FOREST DR HOUSTON TX,77077,OPEN,0,
2025-09-11,DAILY ELEMENTARY,Elementary,inspection,12909 BRIAR FOREST DR HOUSTON TX,77077,OPEN,0,
2025-09-11,BUSH ELEMENTARY,Elementary,inspection,9730 STROUD HOUSTON TX,77036,OPEN,0,
2025-09-11,BUSH ELEMENTARY,Elementary,grease_trap,9730 STROUD HOUSTON TX,77036,OPEN,0,
2025-09-11,BUSH ELEMENTARY,Elementary,inspection,9730 STROUD HOUSTON TX,77036,OPEN,1,1 Houston Ordinance Violation: 20-21.14(b)(02) (Violation Corrected On Site)
2025-09-10,FOERSTER ELEMENTARY SCHOOL,Elementary,grease_trap,14200 FONMEADOW HOUSTON TX,77035,OPEN,0,
2025-09-10,FOERSTER ELEMENTARY SCHOOL,Elementary,inspection,14200 FONMEADOW HOUSTON TX,77035,OPEN,2,1 Houston Ordinance Violation: 20-21.07(a)(03) (Violation) | 2 Houston Ordinance Violation: 20-21.19(d) (Violation)
2025-09-09,SHADOWBRIAR SCHOOL,Elementary,grease_trap,2650 SHADOWBRIAR HOUSTON TX,77077,OPEN,0,
2025-09-09,SHADOWBRIAR SCHOOL,Elementary,inspection,2650 SHADOWBRIAR HOUSTON TX,77077,OPEN,2,1 Houston Ordinance Violation: 20-21.20(a)(03) (Violation) | 2 Houston Ordinance Violation: 20-21.20(a)(03) (Violation)
2025-09-09,SHADOWBRIAR SCHOOL,Elementary,inspection,2650 SHADOWBRIAR HOUSTON TX,77077,OPEN,0,
2025-09-09,BETTY BEST ELEMENTARY SCHOOL,Elementary,inspection,10000 CENTRE PKWY HOUSTON TX,77036,OPEN,0,
2025-09-09,BETTY BEST ELEMENTARY SCHOOL,Elementary,grease_trap,10000 CENTRE PKWY HOUSTON TX,77036,OPEN,0,
2025-09-09,BETTY BEST ELEMENTARY SCHOOL,Elementary,inspection,10000 CENTRE PKWY HOUSTON TX,77036,OPEN,0,
2025-09-08,THOMPSON ELEMENTARY,Elementary,inspection,220 CASA GRANDE HOUSTON TX,77060,OPEN,5,1 Houston Ordinance Violation: 20-21.10(a) (Violation Repeat) | 2 Houston Ordinance Violation: 20-21.10(m) (Violation) | 4 Houston Ordinance Violation: 20-21.20(a)(03) (Violation Repeat) | 5 Houston Ordinance Violation: 20-21.21(b) (Violation) | 6 Houston Ordinance Violation: 20-21.23(g) (Violation)
2025-09-08,THOMPSON ELEMENTARY,Elementary,grease_trap,220 CASA GRANDE HOUSTON TX,77060,OPEN,0,
2025-09-08,SHARPSTOWN  INTERNATIONAL,Middle / Jr. High,inspection,8330 TRIOLA HOUSTON TX,77036,OPEN,0,
2025-09-08,SHARPSTOWN  INTERNATIONAL,Middle / Jr. High,grease_trap,8330 TRIOLA HOUSTON TX,77036,OPEN,0,
2025-09-08,SHARPSTOWN  INTERNATIONAL,Middle / Jr. High,inspection,8330 TRIOLA HOUSTON TX,77036,OPEN,3,1 Houston Ordinance Violation: 20-21.10(a) (Violation) | 2 Houston Ordinance Violation: 20-21.10(a) (Violation) | 3 Houston Ordinance Violation: 20-21.24(a) (Violation)
2025-09-08,NORTHSIDE HS,High School,inspection,1101 QUITMAN HOUSTON TX,77009,OPEN,1,1 Houston Ordinance Violation: 20-21.20(b)(02) (Violation)
2025-09-08,NORTHSIDE HS,High School,grease_trap,1101 QUITMAN HOUSTON TX,77009,OPEN,0,
2025-09-08,ASHFORD ELEMENTARY,Elementary,grease_trap,1815 SHANNON VALLEY HOUSTON TX,77077,OPEN,0,
2025-09-08,ASHFORD ELEMENTARY,Elementary,inspection,1815 SHANNON VALLEY HOUSTON TX,77077,OPEN,0,
2025-09-08,ASHFORD ELEMENTARY,Elementary,inspection,1815 SHANNON VALLEY HOUSTON TX,77077,OPEN,0,
2025-09-04,LOVETT ELEMENTARY,Elementary,grease_trap,8814 S RICE BLVD HOUSTON TX,77096,OPEN,0,
2025-09-04,LOVETT ELEMENTARY,Elementary,inspection,8814 S RICE BLVD HOUSTON TX,77096,OPEN,0,
2025-09-04,HEROD ELEMENTARY,Elementary,grease_trap,5627 JASON ST HOUSTON TX,77096,OPEN,0,
2025-09-04,HEROD ELEMENTARY,Elementary,inspection,5627 JASON ST HOUSTON TX,77096,OPEN,2,1 Houston Ordinance Violation: 20-21.20(a)(03) (Violation) | 2 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-09-04,ELROD ELEMENTARY SCHOOL,Elementary,grease_trap,6230 DUMFRIES HOUSTON TX,77096,OPEN,0,
2025-09-04,ELROD ELEMENTARY SCHOOL,Elementary,inspection,6230 DUMFRIES HOUSTON TX,77096,OPEN,2,1 Houston Ordinance Violation: 20-21.19(d) (Violation) | 2 Houston Ordinance Violation: 20-21.21(b) (Violation)
2025-09-04,COLLINS ELEMENTARY SCHOOL,Elementary,inspection,9829 TOWN PARK HOUSTON TX,77036,OPEN,0,
2025-09-04,COLLINS ELEMENTARY SCHOOL,Elementary,inspection,9829 TOWN PARK HOUSTON TX,77036,OPEN,0,
2025-09-04,COLLINS ELEMENTARY SCHOOL,Elementary,grease_trap,9829 TOWN PARK HOUSTON TX,77036,OPEN,0,
2025-09-04,BARBARA BUSH ELEMENTARY SCHOOL,Elementary,grease_trap,13800 WESTERLOCH HOUSTON TX,77077,OPEN,0,
2025-09-04,BARBARA BUSH ELEMENTARY SCHOOL,Elementary,inspection,13800 WESTERLOCH HOUSTON TX,77077,OPEN,0,
2025-09-04,BARBARA BUSH ELEMENTARY SCHOOL,Elementary,inspection,13800 WESTERLOCH HOUSTON TX,77077,OPEN,0,
2025-09-03,WHITE ELEMENTARY SCHOOL,Elementary,inspection,9001 TRIOLA HOUSTON TX,77036,OPEN,0,
2025-09-03,WHITE ELEMENTARY SCHOOL,Elementary,grease_trap,9001 TRIOLA HOUSTON TX,77036,OPEN,0,
2025-09-03,WHITE ELEMENTARY SCHOOL,Elementary,inspection,9001 TRIOLA HOUSTON TX,77036,OPEN,1,1 Houston Ordinance Violation: 20-21.23(g) (Violation)
2025-09-03,PECK ELEMENTARY SCHOOL,Elementary,inspection,5001 MARTIN LUTHER KING JR BLVD HOUSTON TX,77021,OPEN,0,
2025-09-03,PECK ELEMENTARY SCHOOL,Elementary,grease_trap,5001 MARTIN LUTHER KING JR BLVD HOUSTON TX,77021,OPEN,0,
2025-09-03,PECK ELEMENTARY SCHOOL,Elementary,inspection,5001 MARTIN LUTHER KING JR BLVD HOUSTON TX,77021,OPEN,1,1 Houston Ordinance Violation: 20-21.22(a) (Violation Corrected On Site)
2025-09-03,NEFF ELEMENTARY SCHOOL,Elementary,inspection,8301 NEFF HOUSTON TX,77036,OPEN,0,
2025-09-03,NEFF ELEMENTARY SCHOOL,Elementary,grease_trap,8301 NEFF HOUSTON TX,77036,OPEN,0,
2025-09-03,NEFF ELEMENTARY SCHOOL,Elementary,inspection,8301 NEFF HOUSTON TX,77036,OPEN,2,1 Houston Ordinance Violation: 20-21.10(a) (Violation) | 2 Houston Ordinance Violation: 20-21.23(b) (Violation Repeat)
2025-09-03,LONGFELLOW ELEMENTARY SCHOOL,Elementary,grease_trap,3617 NORRIS DR HOUSTON TX,77025,OPEN,0,
2025-09-03,LONGFELLOW ELEMENTARY SCHOOL,Elementary,inspection,3617 NORRIS DR HOUSTON TX,77025,OPEN,0,
2025-09-03,FRANCIS ELEMENTARY,Elementary,inspection,6525 GREENS RD HUMBLE TX,77396,OPEN,5,1 Houston Ordinance Violation: 20-21.03(a)(02) (Violation) | 2 Houston Ordinance Violation: 20-21.10(m) (Violation) | 3 Houston Ordinance Violation: 20-21.11(a)(07) (Violation Repeat) | 4 Houston Ordinance Violation: 20-21.19(d) (Violation) | 5 Houston Ordinance Violation: 20-21.20(a)(03) (Violation Repeat)
2025-09-03,FRANCIS ELEMENTARY,Elementary,grease_trap,6525 GREENS RD HUMBLE TX,77396,OPEN,0,
2025-09-03,ERMEL ELEMENTARY,Elementary,inspection,7103 WOODSMAN TRAIL HOUSTON TX,77040,OPEN,5,1 Houston Ordinance Violation: 20-21.10(a) (Violation) | 2 Houston Ordinance Violation: 20-21.11(a)(07) (Violation) | 3 Houston Ordinance Violation: 20-21.11(a)(02) (Violation Corrected On Site) | 4 Houston Ordinance Violation: 20-21.12(e)(08) (Violation) | 5 Houston Ordinance Violation: 20-21.21(b) (Violation)
2025-09-03,ERMEL ELEMENTARY,Elementary,grease_trap,7103 WOODSMAN TRAIL HOUSTON TX,77040,OPEN,0,
2025-09-02,QUEENS INTERMEDIATE,Middle / Jr. High,inspection,1452 QUEENS RD HOUSTON TX,77017,OPEN,1,1 Houston Ordinance Violation: 20-21.21(b) (Violation Repeat)
2025-09-02,QUEENS INTERMEDIATE,Middle / Jr. High,inspection,1452 QUEENS RD HOUSTON TX,77017,OPEN,2,1 Houston Ordinance Violation: 20-21.10(m) (Violation) | 2 Houston Ordinance Violation: 20-21.21(b) (Violation)
2025-09-02,QUEENS INTERMEDIATE,Middle / Jr. High,grease_trap,1452 QUEENS RD HOUSTON TX,77017,OPEN,0,
2025-09-02,NEFF EARLY LEARNING CENTER,Elementary,inspection,8200 CARVEL HOUSTON TX,77036,OPEN,0,
2025-09-02,NEFF EARLY LEARNING CENTER,Elementary,grease_trap,8200 CARVEL HOUSTON TX,77036,OPEN,0,
2025-09-02,NEFF EARLY LEARNING CENTER,Elementary,inspection,8200 CARVEL HOUSTON TX,77036,OPEN,1,1 Houston Ordinance Violation: 20-21.21(b) (Violation)
2025-09-02,MARTINEZ EARLY LEARNING CENTER,Elementary,inspection,10807 BOONE LOOP RD HOUSTON TX,77099,OPEN,0,
2025-09-02,MARTINEZ EARLY LEARNING CENTER,Elementary,inspection,10807 BOONE LOOP RD HOUSTON TX,77099,OPEN,0,
2025-09-02,GLADYS BIRDWELL-HORN ELEMENTARY SCHOOL,Elementary,grease_trap,10734 BISSONNET ST HOUSTON TX,77099,OPEN,0,
2025-09-02,GLADYS BIRDWELL-HORN ELEMENTARY SCHOOL,Elementary,inspection,10734 BISSONNET ST HOUSTON TX,77099,OPEN,0,
2025-09-02,GLADYS BIRDWELL-HORN ELEMENTARY SCHOOL,Elementary,inspection,10734 BISSONNET ST HOUSTON TX,77099,OPEN,1,1 Houston Ordinance Violation: 20-21.03(c)(02) (Violation Corrected On Site)
2025-09-02,DREW ACADEMY,Middle / Jr. High,inspection,1910 W LITTLE YORK RD HOUSTON TX,77091,OPEN,1,1 Houston Ordinance Violation: 20-21.21(b) (Violation)
2025-09-02,DREW ACADEMY,Middle / Jr. High,grease_trap,1910 W LITTLE YORK RD HOUSTON TX,77091,OPEN,0,
2025-08-29,WOODLAND ACRES ELEMENTARY SCHOOL,Elementary,inspection,12936 SARAHS LN HOUSTON TX,77015,OPEN,1,1 Houston Ordinance Violation: 20-21.11(a)(07) (Violation)
2025-08-29,WOODLAND ACRES ELEMENTARY SCHOOL,Elementary,inspection,12936 SARAHS LN HOUSTON TX,77015,OPEN,0,
2025-08-29,WOODLAND ACRES ELEMENTARY SCHOOL,Elementary,grease_trap,12936 SARAHS LN HOUSTON TX,77015,OPEN,0,
2025-08-29,PARKER ELEMENTARY SCHOOL,Elementary,grease_trap,10632 ATWELL HOUSTON TX,77096,OPEN,0,
2025-08-29,PARKER ELEMENTARY SCHOOL,Elementary,inspection,10632 ATWELL HOUSTON TX,77096,OPEN,2,1 Houston Ordinance Violation: 20-21.10(m) (Violation) | 2 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-08-29,HENRY MIDDLE SCHOOL,Middle / Jr. High,grease_trap,10702 E HARDY HOUSTON TX,77093,OPEN,0,
2025-08-29,HENRY MIDDLE SCHOOL,Middle / Jr. High,inspection,10702 E HARDY HOUSTON TX,77093,OPEN,2,1 Houston Ordinance Violation: 20-21.23(g) (Violation Repeat) | 2 Houston Ordinance Violation: 20-21.23(a) (Violation Corrected On Site Repeat)
2025-08-29,ELEANOR TINSLEY ELEMENTARY,Elementary,grease_trap,11035 BOB WHITE HOUSTON TX,77096,OPEN,0,
2025-08-29,ELEANOR TINSLEY ELEMENTARY,Elementary,inspection,11035 BOB WHITE HOUSTON TX,77096,OPEN,2,1 Houston Ordinance Violation: 20-21.20(a)(03) (Violation) | 2 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-08-29,ANDERSON ACADEMY,Elementary,inspection,7401 WHEATLEY HOUSTON TX,77088,OPEN,2,1 Houston Ordinance Violation: 20-21.12(e)(08) (Violation) | 2 Houston Ordinance Violation: 20-21.20(a)(03) (Violation Repeat)
2025-08-29,ANDERSON ACADEMY,Elementary,grease_trap,7401 WHEATLEY HOUSTON TX,77088,OPEN,0,
2025-08-28,SEGUIN ELEMENTARY SCHOOL,Elementary,grease_trap,5905 WALTRIP HOUSTON TX,77087,OPEN,0,
2025-08-28,SEGUIN ELEMENTARY SCHOOL,Elementary,inspection,5905 WALTRIP HOUSTON TX,77087,OPEN,0,
2025-08-28,SEGUIN ELEMENTARY SCHOOL,Elementary,inspection,5905 WALTRIP HOUSTON TX,77087,OPEN,3,1 Houston Ordinance Violation: 20-20(c) (Violation) | 2 Houston Ordinance Violation: 20-21.20(a)(03) (Violation) | 3 Houston Ordinance Violation: 20-21.22(a) (Violation)
2025-08-28,NORTHBROOK MIDDLE SCHOOL,Middle / Jr. High,inspection,3030 ROSEFIELD HOUSTON TX,77080,OPEN,0,
2025-08-28,NORTHBROOK MIDDLE SCHOOL,Middle / Jr. High,grease_trap,3030 ROSEFIELD HOUSTON TX,77080,OPEN,0,
2025-08-28,NORTHBROOK MIDDLE SCHOOL,Middle / Jr. High,inspection,3030 ROSEFIELD HOUSTON TX,77080,OPEN,0,
2025-08-28,GREGG ELEMENTARY,Elementary,inspection,6701 ROXBURY HOUSTON TX,77087,OPEN,0,
2025-08-28,GREGG ELEMENTARY,Elementary,grease_trap,6701 ROXBURY HOUSTON TX,77087,OPEN,0,
2025-08-28,GREGG ELEMENTARY,Elementary,inspection,6701 ROXBURY HOUSTON TX,77087,OPEN,1,1 Houston Ordinance Violation: 20-21.23(g) (Violation Repeat)
2025-08-28,DANIEL ORTIZ MIDDLE SCHOOL,Middle / Jr. High,inspection,6767 TELEPHONE HOUSTON TX,77061,OPEN,2,1 Houston Ordinance Violation: 20-21.20(a)(03) (Violation) | 2 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-08-28,DANIEL ORTIZ MIDDLE SCHOOL,Middle / Jr. High,grease_trap,6767 TELEPHONE HOUSTON TX,77061,OPEN,1,1 Houston Ordinance Violation: 47-512(b) (Violation)
2025-08-28,DANIEL ORTIZ MIDDLE SCHOOL,Middle / Jr. High,inspection,6767 TELEPHONE HOUSTON TX,77061,OPEN,0,
2025-08-28,CARRILLO ELEMENTARY,Middle / Jr. High,inspection,960 S WAYSIDE HOUSTON TX,77023,OPEN,1,1 Houston Ordinance Violation: 20-21.21(b) (Violation)
2025-08-28,CARRILLO ELEMENTARY,Middle / Jr. High,inspection,960 S WAYSIDE HOUSTON TX,77023,OPEN,3,1 Houston Ordinance Violation: 20-21.23(g) (Violation) | 2 Houston Ordinance Violation: 20-21.23(a) (Violation) | 3 Houston Ordinance Violation: 20-21.28(a)(01) (Violation)
2025-08-28,CARRILLO ELEMENTARY,Middle / Jr. High,grease_trap,960 S WAYSIDE HOUSTON TX,77023,OPEN,0,
2025-08-27,SER-NINOS,High School,inspection,5803 GLENMONT DR HOUSTON TX,77081,OPEN,2,1 Houston Ordinance Violation: 20-21.10(m) (Violation Repeat) | 2 Houston Ordinance Violation: 20-21.10(a)(07) (Violation Corrected On Site Repeat)
2025-08-27,MACGREGOR ELEMENTARY,Elementary,grease_trap,4801 LA BRANCH HOUSTON TX,77004,OPEN,1,1 Houston Ordinance Violation: 47-512(b) (Violation)
2025-08-27,MACGREGOR ELEMENTARY,Elementary,inspection,4801 LA BRANCH HOUSTON TX,77004,OPEN,2,1 Houston Ordinance Violation: 20-21.18(c) (Violation Repeat) | 2 Houston Ordinance Violation: 20-21.22(a) (Violation)
2025-08-26,HARRIS ACADEMY,Elementary,inspection,3130 HOLDER FOREST DR HOUSTON TX,77088,OPEN,3,1 Houston Ordinance Violation: 20-21.01(a) (Violation) | 2 Houston Ordinance Violation: 20-21.03(b)(10)b (Violation) | 3 Houston Ordinance Violation: 20-21.05(a) (Violation)
2025-08-26,HARRIS ACADEMY,Elementary,grease_trap,3130 HOLDER FOREST DR HOUSTON TX,77088,OPEN,0,
2025-08-26,CRESPO ELEMENTARY,Elementary,inspection,7500 OFFICE CITY DR HOUSTON TX,77087,OPEN,0,
2025-08-26,CRESPO ELEMENTARY,Elementary,inspection,7500 OFFICE CITY DR HOUSTON TX,77087,OPEN,0,
2025-08-26,CRESPO ELEMENTARY,Elementary,inspection,7500 OFFICE CITY DR HOUSTON TX,77087,OPEN,3,1 Houston Ordinance Violation: 20-21.23(g) (Violation Repeat) | 2 Houston Ordinance Violation: 20-21.23(a) (Violation Repeat) | 3 Houston Ordinance Violation: 20-53(g) (Violation)
2025-08-26,BONNER ELEMENTARY SCHOOL,Elementary,grease_trap,8100 ELROD HOUSTON TX,77017,OPEN,0,
2025-08-26,BONNER ELEMENTARY SCHOOL,Elementary,inspection,8100 ELROD HOUSTON TX,77017,OPEN,2,1 Houston Ordinance Violation: 20-21.17(a) (Violation) | 2 Houston Ordinance Violation: 20-21.21(b) (Violation)
2025-08-26,BONNER ELEMENTARY SCHOOL,Elementary,inspection,8100 ELROD HOUSTON TX,77017,OPEN,2,1 Houston Ordinance Violation: 20-21.10(a) (Violation) | 2 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-08-26,BLACKSHEAR ELEMENTARY,Elementary,inspection,2900 HOLMAN HOUSTON TX,77004,OPEN,4,1 Houston Ordinance Violation: 20-21.10(a) (Violation) | 2 Houston Ordinance Violation: 20-21.11(a)(07) (Violation) | 3 Houston Ordinance Violation: 20-21.23(g) (Violation) | 4 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-08-25,PARK PLACE ELEMENTARY,Elementary,inspection,8235 PARK PLACE HOUSTON TX,77017,OPEN,2,1 Houston Ordinance Violation: 20-21.21(b) (Violation) | 2 Houston Ordinance Violation: 20-21.23(g) (Violation)
2025-08-25,PARK PLACE ELEMENTARY,Elementary,inspection,8235 PARK PLACE HOUSTON TX,77017,OPEN,5,1 Houston Ordinance Violation: 20-21.10(m) (Violation) | 2 Houston Ordinance Violation: 20-21.22(f) (Violation) | 3 Houston Ordinance Violation: 20-21.23(h) (Violation) | 4 Houston Ordinance Violation: 20-21.23(g) (Violation) | 5 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-08-25,PARK PLACE ELEMENTARY,Elementary,grease_trap,8235 PARK PLACE HOUSTON TX,77017,OPEN,0,
2025-08-25,HOUSTON ACADEMY,Middle / Jr. High,inspection,8103 CARVER HOUSTON TX,77088,OPEN,3,1 Houston Ordinance Violation: 20-21.03(b)(10)b (Violation Corrected On Site) | 2 Houston Ordinance Violation: 20-21.05(a) (Violation Corrected On Site) | 3 Houston Ordinance Violation: 20-21.11(a)(07) (Violation)
2025-08-25,HOUSTON ACADEMY,Middle / Jr. High,grease_trap,8103 CARVER HOUSTON TX,77088,OPEN,0,
2025-08-22,WESTSIDE HIGH SCHOOL,High School,grease_trap,14201 BRIAR FOREST DR HOUSTON TX,77077,OPEN,0,
2025-08-22,WESTSIDE HIGH SCHOOL,High School,inspection,14201 BRIAR FOREST DR HOUSTON TX,77077,OPEN,0,
2025-08-22,WESTSIDE HIGH SCHOOL,High School,inspection,14201 BRIAR FOREST DR HOUSTON TX,77077,OPEN,0,
2025-08-22,PROVISION MIDDLE SCHOOL,Middle / Jr. High,inspection,4590 WILMINGTON HOUSTON TX,77051,OPEN,0,
2025-08-22,LEARNER SUPPORT CENTER,Middle / Jr. High,inspection,2903 FALCON PASS HOUSTON TX,77058,OPEN,1,1 Houston Ordinance Violation: 20-21.23(g) (Violation Corrected On Site)
2025-08-22,CIMARRON ELEMENTARY,Elementary,inspection,816 CIMARRON HOUSTON TX,77015,OPEN,1,1 Houston Ordinance Violation: 20-21.19(c) (Violation)
2025-08-22,CIMARRON ELEMENTARY,Elementary,inspection,816 CIMARRON HOUSTON TX,77015,OPEN,0,
2025-08-22,CIMARRON ELEMENTARY,Elementary,grease_trap,816 CIMARRON HOUSTON TX,77015,OPEN,0,
2025-08-21,THOMPSON ELEMENTARY SCHOOL,Elementary,inspection,6121 TIERWESTER HOUSTON TX,77021,OPEN,0,
2025-08-21,THOMPSON ELEMENTARY SCHOOL,Elementary,grease_trap,6121 TIERWESTER HOUSTON TX,77021,OPEN,1,1 Houston Ordinance Violation: 47-512(b) (Violation)
2025-08-21,THOMPSON ELEMENTARY SCHOOL,Elementary,inspection,6121 TIERWESTER HOUSTON TX,77021,OPEN,3,1 Houston Ordinance Violation: 20-21.21(d) (Violation) | 2 Houston Ordinance Violation: 20-21.23(a) (Violation Repeat) | 3 Houston Ordinance Violation: 20-56(a) (Violation)
2025-08-21,"HENDERSON ELEMENTARY, J.P.",Middle / Jr. High,inspection,1800 DISMUKE HOUSTON TX,77023,OPEN,1,1 Houston Ordinance Violation: 20-21.10(a) (Violation)
2025-08-21,"HENDERSON ELEMENTARY, J.P.",Middle / Jr. High,grease_trap,1800 DISMUKE HOUSTON TX,77023,OPEN,0,
2025-08-21,"HENDERSON ELEMENTARY, J.P.",Middle / Jr. High,inspection,1800 DISMUKE HOUSTON TX,77023,OPEN,1,1 Houston Ordinance Violation: 20-21.21(b) (Violation)
2025-08-21,FOSTER ELEMENTARY SCHOOL,Elementary,inspection,3919 WARD HOUSTON TX,77021,OPEN,0,
2025-08-21,FOSTER ELEMENTARY SCHOOL,Elementary,grease_trap,3919 WARD HOUSTON TX,77021,OPEN,0,
2025-08-21,FOSTER ELEMENTARY SCHOOL,Elementary,inspection,3919 WARD HOUSTON TX,77021,OPEN,2,1 Houston Ordinance Violation: 20-21.10(m) (Violation) | 2 Houston Ordinance Violation: 20-21.11(a)(07) (Violation)
2025-08-21,EISENHOWER HIGH SCHOOL,High School,inspection,7922 ANTOINE HOUSTON TX,77088,OPEN,1,1 Houston Ordinance Violation: 20-21.20(a)(03) (Violation)
2025-08-21,EISENHOWER HIGH SCHOOL,High School,grease_trap,7922 ANTOINE HOUSTON TX,77088,OPEN,0,
2025-08-21,EASTWOOD ACADEMY,Middle / Jr. High,inspection,1315 DUMBLE ST HOUSTON TX,77023,OPEN,1,1 Houston Ordinance Violation: 20-21.21(b) (Violation)
2025-08-21,EASTWOOD ACADEMY,Middle / Jr. High,grease_trap,1315 DUMBLE ST HOUSTON TX,77023,OPEN,0,
2025-08-21,EASTWOOD ACADEMY,Middle / Jr. High,inspection,1315 DUMBLE ST HOUSTON TX,77023,OPEN,3,1 Houston Ordinance Violation: 20-21.10(m) (Violation) | 2 Houston Ordinance Violation: 20-21.21(b) (Violation) | 3 Houston Ordinance Violation: 20-21.23(a) (Violation)
2025-08-21,DURKEE ELEMENTARY,Elementary,inspection,7301 NORDLING HOUSTON TX,77076,OPEN,0,
2025-08-21,DURKEE ELEMENTARY,Elementary,grease_trap,7301 NORDLING HOUSTON TX,77076,OPEN,0,
2025-08-21,DURKEE ELEMENTARY,Elementary,inspection,7301 NORDLING HOUSTON TX,77076,OPEN,2,1 Houston Ordinance Violation: 20-21.10(a) (Violation) | 2 Houston Ordinance Violation: 20-21.19(d) (Violation)
2025-08-21,A.A.M.A'S GEORGE I SANCHEZ H.S,Middle / Jr. High,inspection,6001 GULF FWY HOUSTON TX,77023,OPEN,2,1 Houston Ordinance Violation: 20-21.23(a) (Violation) | 2 Houston Ordinance Violation: 20-21.23(g) (Violation)
2025-08-21,A.A.M.A'S GEORGE I SANCHEZ H.S,Middle / Jr. High,inspection,6001 GULF FWY HOUSTON TX,77023,OPEN,1,1 Houston Ordinance Violation: 20-21.21(b) (Violation)
2025-08-21,A.A.M.A'S GEORGE I SANCHEZ H.S,Middle / Jr. High,grease_trap,6001 GULF FWY HOUSTON TX,77023,OPEN,0,
2025-08-20,YOUNG WOMEN'S COLLEGE PREP ACADEMY,Middle / Jr. High,grease_trap,1906 CLEBURNE ST HOUSTON TX,77004,OPEN,0,
2025-08-20,YOUNG WOMEN'S COLLEGE PREP ACADEMY,Middle / Jr. High,inspection,1906 CLEBURNE ST HOUSTON TX,77004,OPEN,0,
2025-08-20,YOUNG WOMEN'S COLLEGE PREP ACADEMY,Middle / Jr. High,inspection,1906 CLEBURNE ST HOUSTON TX,77004,OPEN,2,1 Houston Ordinance Violation: 20-21.10(a) (Violation Repeat) | 2 Houston Ordinance Violation: 20-21.11(a)(07) (Violation)
